Record_number,Entry_date,Study_number,Author,Duplicate_record,Quality_flag,Contributor,Country,Region,Site_name,Site_ID,Study_midyear,YearsOfData,Latitude,Longitude,Elevation,Manipulation,Manipulation_level,Age_ecosystem,Age_disturbance,Species,Biome,Ecosystem_type,Ecosystem_state,Leaf_habit,Stage,Soil_type,Soil_drainage,Soil_BD,Soil_CN,Soil_sand,Soil_silt,Soil_clay,MAT,MAP,PET,Study_temp,Study_precip,Meas_method,Collar_height,Collar_depth,Chamber_area,Time_of_day,Meas_interval,Annual_coverage,Partition_method,Rs_annual,Rs_annual_err,Rs_interann_err,Rlitter_annual,Ra_annual,Rh_annual,RC_annual,Rs_spring,Rs_summer,Rs_autumn,Rs_winter,Rs_growingseason,Rs_wet,Rs_dry,RC_seasonal,RC_season,GPP,ER,NEP,NPP,ANPP,BNPP,NPP_FR,TBCA,Litter_flux,Rootlitter_flux,TotDet_flux,Ndep,LAI,BA,C_veg_total,C_AG,C_BG,C_CR,C_FR,C_litter,C_soilmineral,C_soildepth,Notes,year,Juliday,month,ecosystems,total Soil respiration,soil temperature,soil MOSITURE (%WHC),Root respiration,Rh,Ecosystems,SPEI
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.538889,116.554167,1343,,,,,Stipa grandis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,,12,Grassland,-23.34641802,,,,,4,-0.355133334
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,44.086667,115.904444,970,,,,,Stipa krylovii,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,1,Grassland,12.39238321,,,,,4,-0.762596789
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,44.086667,115.904444,970,,,,,Stipa krylovii,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,2,Grassland,41.0400597,,,,,4,1.161420992
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,44.086667,115.904444,970,,,,,Stipa krylovii,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,4,Grassland,21.69005413,,,,,4,-1.006410836
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,44.086667,115.904444,970,,,,,Stipa krylovii,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,5,Grassland,75.88002009,,,,,4,1.206775584
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,44.086667,115.904444,970,,,,,Stipa krylovii,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,6,Grassland,157.6266025,,,,,4,-1.434237551
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,44.086667,115.904444,970,,,,,Stipa krylovii,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,7,Grassland,117.6257543,,,,,4,0.096916788
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,44.086667,115.904444,970,,,,,Stipa krylovii,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,8,Grassland,72.73350686,,,,,4,-0.457473481
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,44.086667,115.904444,970,,,,,Stipa krylovii,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,9,Grassland,76.49781883,,,,,4,-1.094930693
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,44.086667,115.904444,970,,,,,Stipa krylovii,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,10,Grassland,50.71039231,,,,,4,-1.515465346
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,44.086667,115.904444,970,,,,,Stipa krylovii,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,11,Grassland,-9.065591317,,,,,4,-1.509554777
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,44.086667,115.904444,970,,,,,Stipa krylovii,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,12,Grassland,-83.28064285,,,,,4,-1.59221971
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,44.086667,115.904444,970,,,,,Stipa krylovii,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,,1,Grassland,-47.30439788,,,,,4,-1.356728464
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,44.086667,115.904444,970,,,,,Stipa krylovii,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,,2,Grassland,-24.21262113,,,,,4,0.217501763
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,44.086667,115.904444,970,,,,,Stipa krylovii,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,,3,Grassland,-4.229471916,,,,,4,-0.71840966
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,44.086667,115.904444,970,,,,,Stipa krylovii,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,,4,Grassland,11.08597048,,,,,4,-0.593311065
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,44.086667,115.904444,970,,,,,Stipa krylovii,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,,5,Grassland,101.056129,,,,,4,-2.07298581
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,44.086667,115.904444,970,,,,,Stipa krylovii,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,,6,Grassland,132.9215152,,,,,4,0.009738887
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,44.086667,115.904444,970,,,,,Stipa krylovii,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,,7,Grassland,228.6626878,,,,,4,-0.121643828
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,44.086667,115.904444,970,,,,,Stipa krylovii,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,,8,Grassland,65.80090335,,,,,4,0.248183524
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,44.086667,115.904444,970,,,,,Stipa krylovii,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,,10,Grassland,51.66987702,,,,,4,-0.450836192
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,44.086667,115.904444,970,,,,,Stipa krylovii,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,,11,Grassland,-29.88422707,,,,,4,-1.376865931
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,44.086667,115.904444,970,,,,,Stipa krylovii,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,,12,Grassland,-51.89099598,,,,,4,-1.24298785
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,44.086667,115.904444,970,,,,,Stipa krylovii,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,,1,Grassland,-66.56967296,,,,,4,-0.355572039
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,44.086667,115.904444,970,,,,,Stipa krylovii,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,,2,Grassland,29.62126707,,,,,4,-0.655942391
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,44.086667,115.904444,970,,,,,Stipa krylovii,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,,3,Grassland,21.82787224,,,,,4,-0.19922959
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,44.086667,115.904444,970,,,,,Stipa krylovii,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,,4,Grassland,12.48588222,,,,,4,-0.02341585
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,44.086667,115.904444,970,,,,,Stipa krylovii,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,,5,Grassland,27.3581336,,,,,4,-1.83204777
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,44.086667,115.904444,970,,,,,Stipa krylovii,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,,6,Grassland,154.6473582,,,,,4,1.034289332
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,44.086667,115.904444,970,,,,,Stipa krylovii,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,,7,Grassland,100.4274172,,,,,4,-0.827848298
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,44.086667,115.904444,970,,,,,Stipa krylovii,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,,8,Grassland,147.181734,,,,,4,-1.386209497
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,44.086667,115.904444,970,,,,,Stipa krylovii,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,,9,Grassland,50.3043245,,,,,4,-2.185787072
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,44.086667,115.904444,970,,,,,Stipa krylovii,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,,10,Grassland,31.28919024,,,,,4,-1.15842547
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,44.086667,115.904444,970,,,,,Stipa krylovii,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,,12,Grassland,24.27190388,,,,,4,-1.099696169
1132,2009/3/17,4,Cao,,,BBL,China,,Haibei Research Station,CN-HRS-LG,1998.5,1,37.53,101.25,3240,Grazing,2.55 sheep/ha,16,,Kobresia humilis; Festuca ovina,Temperate,Grassland,Managed,Deciduous,Mature,Mat Cry-gelic Cambisols,Dry,,,,,,-1.7,560,,,568,IRGA,30,5,490.63,,21,1,,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,,4,Grassland,6.952965235,,,,,4,-0.158403706
1132,2009/3/18,4,Cao,,,BBL,China,,Haibei Research Station,CN-HRS-LG,1998.5,1,37.53,101.25,3240,Grazing,2.56 sheep/ha,17,,Kobresia humilis; Festuca ovina,Temperate,Grassland,Managed,Deciduous,Mature,Mat Cry-gelic Cambisols,Dry,,,,,,-1.7,560,,,568,IRGA,30,5,490.63,,21,1,,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,,5,Grassland,5.889570552,,,,,4,1.770147476
1132,2009/3/19,4,Cao,,,BBL,China,,Haibei Research Station,CN-HRS-LG,1998.5,1,37.53,101.25,3240,Grazing,2.57 sheep/ha,18,,Kobresia humilis; Festuca ovina,Temperate,Grassland,Managed,Deciduous,Mature,Mat Cry-gelic Cambisols,Dry,,,,,,-1.7,560,,,568,IRGA,30,5,490.63,,21,1,,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,,6,Grassland,7.494887527,,,,,4,-0.410904899
1132,2009/3/20,4,Cao,,,BBL,China,,Haibei Research Station,CN-HRS-LG,1998.5,1,37.53,101.25,3240,Grazing,2.58 sheep/ha,19,,Kobresia humilis; Festuca ovina,Temperate,Grassland,Managed,Deciduous,Mature,Mat Cry-gelic Cambisols,Dry,,,,,,-1.7,560,,,568,IRGA,30,5,490.63,,21,1,,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,,7,Grassland,14.42740286,,,,,4,0.048842146
1132,2009/3/21,4,Cao,,,BBL,China,,Haibei Research Station,CN-HRS-LG,1998.5,1,37.53,101.25,3240,Grazing,2.59 sheep/ha,20,,Kobresia humilis; Festuca ovina,Temperate,Grassland,Managed,Deciduous,Mature,Mat Cry-gelic Cambisols,Dry,,,,,,-1.7,560,,,568,IRGA,30,5,490.63,,21,1,,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,,8,Grassland,14.91820041,,,,,4,0.298108402
1132,2009/3/22,4,Cao,,,BBL,China,,Haibei Research Station,CN-HRS-LG,1998.5,1,37.53,101.25,3240,Grazing,2.60 sheep/ha,21,,Kobresia humilis; Festuca ovina,Temperate,Grassland,Managed,Deciduous,Mature,Mat Cry-gelic Cambisols,Dry,,,,,,-1.7,560,,,568,IRGA,30,5,490.63,,21,1,,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,,9,Grassland,11.30368098,,,,,4,-0.930799394
1132,2009/3/23,4,Cao,,,BBL,China,,Haibei Research Station,CN-HRS-LG,1998.5,1,37.53,101.25,3240,Grazing,2.61 sheep/ha,22,,Kobresia humilis; Festuca ovina,Temperate,Grassland,Managed,Deciduous,Mature,Mat Cry-gelic Cambisols,Dry,,,,,,-1.7,560,,,568,IRGA,30,5,490.63,,21,1,,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,,10,Grassland,2.310838446,,,,,4,-0.07653268
1132,2009/3/24,4,Cao,,,BBL,China,,Haibei Research Station,CN-HRS-LG,1998.5,1,37.53,101.25,3240,Grazing,2.62 sheep/ha,23,,Kobresia humilis; Festuca ovina,Temperate,Grassland,Managed,Deciduous,Mature,Mat Cry-gelic Cambisols,Dry,,,,,,-1.7,560,,,568,IRGA,30,5,490.63,,21,1,,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,,11,Grassland,2.515337423,,,,,4,-2.200506983
1132,2009/3/25,4,Cao,,,BBL,China,,Haibei Research Station,CN-HRS-LG,1998.5,1,37.53,101.25,3240,Grazing,2.63 sheep/ha,24,,Kobresia humilis; Festuca ovina,Temperate,Grassland,Managed,Deciduous,Mature,Mat Cry-gelic Cambisols,Dry,,,,,,-1.7,560,,,568,IRGA,30,5,490.63,,21,1,,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,,12,Grassland,1.45194274,,,,,4,0.138540527
1132,2009/3/26,4,Cao,,,BBL,China,,Haibei Research Station,CN-HRS-LG,1998.5,1,37.53,101.25,3240,Grazing,2.64 sheep/ha,25,,Kobresia humilis; Festuca ovina,Temperate,Grassland,Managed,Deciduous,Mature,Mat Cry-gelic Cambisols,Dry,,,,,,-1.7,560,,,568,IRGA,30,5,490.63,,21,1,,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,,1,Grassland,1.247443763,,,,,4,-0.220626666
1132,2009/3/27,4,Cao,,,BBL,China,,Haibei Research Station,CN-HRS-LG,1998.5,1,37.53,101.25,3240,Grazing,2.65 sheep/ha,26,,Kobresia humilis; Festuca ovina,Temperate,Grassland,Managed,Deciduous,Mature,Mat Cry-gelic Cambisols,Dry,,,,,,-1.7,560,,,568,IRGA,30,5,490.63,,21,1,,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,,2,Grassland,1.063394683,,,,,4,-2.57481432
1132,2009/3/28,4,Cao,,,BBL,China,,Haibei Research Station,CN-HRS-LG,1998.5,1,37.53,101.25,3240,Grazing,2.66 sheep/ha,27,,Kobresia humilis; Festuca ovina,Temperate,Grassland,Managed,Deciduous,Mature,Mat Cry-gelic Cambisols,Dry,,,,,,-1.7,560,,,568,IRGA,30,5,490.63,,21,1,,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,,3,Grassland,2.280163599,,,,,4,-0.868305047
1132,2009/3/29,4,Cao,,,BBL,China,,Haibei Research Station,CN-HRS-LG,1998.5,1,37.53,101.25,3240,Grazing,2.67 sheep/ha,28,,Kobresia humilis; Festuca ovina,Temperate,Grassland,Managed,Deciduous,Mature,Mat Cry-gelic Cambisols,Dry,,,,,,-1.7,560,,,568,IRGA,30,5,490.63,,21,1,,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,,4,Grassland,1.983640082,,,,,4,-2.014768734
1133,2009/3/17,4,Cao,,,BBL,China,,Haibei Research Station,CN-HRS-HG,1998.5,1,37.53,101.25,3240,Grazing,5.35 sheep/ha,16,,Oxytropis spp; Pedicularis kasuensis,Temperate,Grassland,Managed,Deciduous,Mature,Mat Cry-gelic Cambisols,Dry,,,,,,-1.7,560,,,568,IRGA,30,5,490.63,,21,1,,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,,4,Grassland,3.466257669,,,,,4,-0.158403706
1133,2009/3/18,4,Cao,,,BBL,China,,Haibei Research Station,CN-HRS-HG,1998.5,1,37.53,101.25,3240,Grazing,5.36 sheep/ha,17,,Oxytropis spp; Pedicularis kasuensis,Temperate,Grassland,Managed,Deciduous,Mature,Mat Cry-gelic Cambisols,Dry,,,,,,-1.7,560,,,568,IRGA,30,5,490.63,,21,1,,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,,5,Grassland,5.828220859,,,,,4,1.770147476
1133,2009/3/19,4,Cao,,,BBL,China,,Haibei Research Station,CN-HRS-HG,1998.5,1,37.53,101.25,3240,Grazing,5.37 sheep/ha,18,,Oxytropis spp; Pedicularis kasuensis,Temperate,Grassland,Managed,Deciduous,Mature,Mat Cry-gelic Cambisols,Dry,,,,,,-1.7,560,,,568,IRGA,30,5,490.63,,21,1,,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,,6,Grassland,6.221881391,,,,,4,-0.410904899
1133,2009/3/20,4,Cao,,,BBL,China,,Haibei Research Station,CN-HRS-HG,1998.5,1,37.53,101.25,3240,Grazing,5.38 sheep/ha,19,,Oxytropis spp; Pedicularis kasuensis,Temperate,Grassland,Managed,Deciduous,Mature,Mat Cry-gelic Cambisols,Dry,,,,,,-1.7,560,,,568,IRGA,30,5,490.63,,21,1,,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,,7,Grassland,9.821063395,,,,,4,0.048842146
1133,2009/3/21,4,Cao,,,BBL,China,,Haibei Research Station,CN-HRS-HG,1998.5,1,37.53,101.25,3240,Grazing,5.39 sheep/ha,20,,Oxytropis spp; Pedicularis kasuensis,Temperate,Grassland,Managed,Deciduous,Mature,Mat Cry-gelic Cambisols,Dry,,,,,,-1.7,560,,,568,IRGA,30,5,490.63,,21,1,,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,,8,Grassland,9.826175868,,,,,4,0.298108402
1133,2009/3/22,4,Cao,,,BBL,China,,Haibei Research Station,CN-HRS-HG,1998.5,1,37.53,101.25,3240,Grazing,5.40 sheep/ha,21,,Oxytropis spp; Pedicularis kasuensis,Temperate,Grassland,Managed,Deciduous,Mature,Mat Cry-gelic Cambisols,Dry,,,,,,-1.7,560,,,568,IRGA,30,5,490.63,,21,1,,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,,9,Grassland,6.574642127,,,,,4,-0.930799394
1133,2009/3/23,4,Cao,,,BBL,China,,Haibei Research Station,CN-HRS-HG,1998.5,1,37.53,101.25,3240,Grazing,5.41 sheep/ha,22,,Oxytropis spp; Pedicularis kasuensis,Temperate,Grassland,Managed,Deciduous,Mature,Mat Cry-gelic Cambisols,Dry,,,,,,-1.7,560,,,568,IRGA,30,5,490.63,,21,1,,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,,10,Grassland,4.08997955,,,,,4,-0.07653268
1133,2009/3/24,4,Cao,,,BBL,China,,Haibei Research Station,CN-HRS-HG,1998.5,1,37.53,101.25,3240,Grazing,5.42 sheep/ha,23,,Oxytropis spp; Pedicularis kasuensis,Temperate,Grassland,Managed,Deciduous,Mature,Mat Cry-gelic Cambisols,Dry,,,,,,-1.7,560,,,568,IRGA,30,5,490.63,,21,1,,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,,11,Grassland,1.901840491,,,,,4,-2.200506983
1133,2009/3/25,4,Cao,,,BBL,China,,Haibei Research Station,CN-HRS-HG,1998.5,1,37.53,101.25,3240,Grazing,5.43 sheep/ha,24,,Oxytropis spp; Pedicularis kasuensis,Temperate,Grassland,Managed,Deciduous,Mature,Mat Cry-gelic Cambisols,Dry,,,,,,-1.7,560,,,568,IRGA,30,5,490.63,,21,1,,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,,12,Grassland,0.991820041,,,,,4,0.138540527
1133,2009/3/26,4,Cao,,,BBL,China,,Haibei Research Station,CN-HRS-HG,1998.5,1,37.53,101.25,3240,Grazing,5.44 sheep/ha,25,,Oxytropis spp; Pedicularis kasuensis,Temperate,Grassland,Managed,Deciduous,Mature,Mat Cry-gelic Cambisols,Dry,,,,,,-1.7,560,,,568,IRGA,30,5,490.63,,21,1,,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,,1,Grassland,1.196319018,,,,,4,-0.220626666
1133,2009/3/27,4,Cao,,,BBL,China,,Haibei Research Station,CN-HRS-HG,1998.5,1,37.53,101.25,3240,Grazing,5.45 sheep/ha,26,,Oxytropis spp; Pedicularis kasuensis,Temperate,Grassland,Managed,Deciduous,Mature,Mat Cry-gelic Cambisols,Dry,,,,,,-1.7,560,,,568,IRGA,30,5,490.63,,21,1,,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,,2,Grassland,0.981595092,,,,,4,-2.57481432
1133,2009/3/28,4,Cao,,,BBL,China,,Haibei Research Station,CN-HRS-HG,1998.5,1,37.53,101.25,3240,Grazing,5.46 sheep/ha,27,,Oxytropis spp; Pedicularis kasuensis,Temperate,Grassland,Managed,Deciduous,Mature,Mat Cry-gelic Cambisols,Dry,,,,,,-1.7,560,,,568,IRGA,30,5,490.63,,21,1,,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,,3,Grassland,1.554192229,,,,,4,-0.868305047
1133,2009/3/29,4,Cao,,,BBL,China,,Haibei Research Station,CN-HRS-HG,1998.5,1,37.53,101.25,3240,Grazing,5.47 sheep/ha,28,,Oxytropis spp; Pedicularis kasuensis,Temperate,Grassland,Managed,Deciduous,Mature,Mat Cry-gelic Cambisols,Dry,,,,,,-1.7,560,,,568,IRGA,30,5,490.63,,21,1,,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,,4,Grassland,2.075664622,,,,,4,-2.014768734
1610,2009/5/20,46,Song,,Q27,BBL,China,Inner Mongolia,Duolun County-upper slope,CN-MDC-USCK,2006,4,42.45,116.67,1380,None,,,,Cleistogenes squarrosa,Temperate,Grassland,Natural,Deciduous,Mature,Calcic-orthic Aridisol,Dry,,,,,,2.1,385,,,,IRGA,5,2.5,94.99,,,,,,,,,,,,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,,5,grassland,1.389091,10.09,6.08698,,,4,0.903775958
1611,2009/5/21,46,Song,,Q28,BBL,China,Inner Mongolia,Duolun County-upper slope,CN-MDC-USCK,2006,4,42.45,116.67,1380,None,,,,Cleistogenes squarrosa,Temperate,Grassland,Natural,Deciduous,Mature,Calcic-orthic Aridisol,Dry,,,,,,2.1,385,,,,IRGA,5,2.5,94.99,,,,,,,,,,,,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,,6,grassland,1.335,18.765,10.3725585,,,4,0.667050593
