Record_number,Entry_date,Study_number,Author,Duplicate_record,Quality_flag,Contributor,Country,Region,Site_name,Site_ID,Study_midyear,YearsOfData,Latitude,Longitude,Elevation,Manipulation,Manipulation_level,Age_ecosystem,Age_disturbance,Species,Biome,Ecosystem_type,Ecosystem_state,Leaf_habit,Stage,Soil_type,Soil_drainage,Soil_BD,Soil_CN,Soil_sand,Soil_silt,Soil_clay,MAT,MAP,PET,Study_temp,Study_precip,Meas_method,Collar_height,Collar_depth,Chamber_area,Time_of_day,Meas_interval,Annual_coverage,Partition_method,Rs_annual,Rs_annual_err,Rs_interann_err,Rlitter_annual,Ra_annual,Rh_annual,RC_annual,Rs_spring,Rs_summer,Rs_autumn,Rs_winter,Rs_growingseason,Rs_wet,Rs_dry,RC_seasonal,RC_season,GPP,ER,NEP,NPP,ANPP,BNPP,NPP_FR,TBCA,Litter_flux,Rootlitter_flux,TotDet_flux,Ndep,LAI,BA,C_veg_total,C_AG,C_BG,C_CR,C_FR,C_litter,C_soilmineral,C_soildepth,Notes,year,Juliday,month,ecosystems,total Soil respiration,soil temperature,soil MOSITURE (%WHC),Root respiration,Rh,Ecosystems,SPEI,,,
480,39826,21,Han,3,Q07,BBL,China,inner menglong,Daqing Mountains,,2020,2,40.566667,109.783333,1500,None,,,,Pinus tabuliformis Carri¨¨re,Temperate,forests,management,,,Brown brown soil,dry,,,,,,7.42,435,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,9,Forests,279.4942721,,,,,3,1.113089724,,,
480,39826,21,Han,3,Q08,BBL,China,inner menglong,Daqing Mountains,,2020,2,40.566667,109.783333,1500,None,,,,Pinus tabuliformis Carri¨¨re,Temperate,forests,management,,,Brown brown soil,dry,,,,,,7.42,435,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,10,Forests,179.6312212,,,,,3,-1.422464514,,,
480,39826,21,Han,3,Q09,BBL,China,inner menglong,Daqing Mountains,,2020,2,40.566667,109.783333,1500,None,,,,Pinus tabuliformis Carri¨¨re,Temperate,forests,management,,,Brown brown soil,dry,,,,,,7.42,435,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,5,Forests,310.820623,,,,,3,-1.160901262,,,
480,39826,21,Han,3,Q10,BBL,China,inner menglong,Daqing Mountains,,2020,2,40.566667,109.783333,1500,None,,,,Pinus tabuliformis Carri¨¨re,Temperate,forests,management,,,Brown brown soil,dry,,,,,,7.42,435,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,6,Forests,431.250311,,,,,3,-0.558198709,,,
480,39826,21,Han,3,Q11,BBL,China,inner menglong,Daqing Mountains,,2020,2,40.566667,109.783333,1500,None,,,,Pinus tabuliformis Carri¨¨re,Temperate,forests,management,,,Brown brown soil,dry,,,,,,7.42,435,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,7,Forests,436.3132912,,,,,3,-0.032279533,,,
480,39826,21,Han,3,Q12,BBL,China,inner menglong,Daqing Mountains,,2020,2,40.566667,109.783333,1500,None,,,,Pinus tabuliformis Carri¨¨re,Temperate,forests,management,,,Brown brown soil,dry,,,,,,7.42,435,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,8,Forests,543.1183473,,,,,3,-0.223030802,,,
480,39826,21,Han,3,Q13,BBL,China,inner menglong,Daqing Mountains,,2020,2,40.566667,109.783333,1500,None,,,,Pinus tabuliformis Carri¨¨re,Temperate,forests,management,,,Brown brown soil,dry,,,,,,7.42,435,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,9,Forests,392.6970846,,,,,3,0.102990225,,,
480,39826,21,Han,3,Q14,BBL,China,inner menglong,Daqing Mountains,,2020,2,40.566667,109.783333,1500,None,,,,Pinus tabuliformis Carri¨¨re,Temperate,forests,management,,,Brown brown soil,dry,,,,,,7.42,435,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,10,Forests,61.47255929,,,,,3,-0.118868051,,,
480,39826,22,Zhang,3,Q03,BBL,China,Gansu,SACOL,,2018,3,35.946,104.137,1965.8,None,,,,Tripolium vulgare,Temperate,grassland,,,,sierozem,dry,,,,,,6.7,382,917,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,,7,grassland,0.722682396,22.61431445,0.15343443,,,4,-1.325777454,,,
480,39826,22,Zhang,3,Q04,BBL,China,Gansu,SACOL,,2018,3,35.946,104.137,1965.8,None,,,,Tripolium vulgare,Temperate,grassland,,,,sierozem,dry,,,,,,6.7,382,917,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,,8,grassland,2.050545934,19.89433613,0.20813326,,,4,0.089986395,,,
480,39826,22,Zhang,3,Q05,BBL,China,Gansu,SACOL,,2018,3,35.946,104.137,1965.8,None,,,,Tripolium vulgare,Temperate,grassland,,,,sierozem,dry,,,,,,6.7,382,917,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,,9,grassland,2.183264307,15.14869406,0.26180737,,,4,0.074127438,,,
480,39826,22,Zhang,3,Q06,BBL,China,Gansu,SACOL,,2018,3,35.946,104.137,1965.8,None,,,,Tripolium vulgare,Temperate,grassland,,,,sierozem,dry,,,,,,6.7,382,917,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,,10,grassland,2.130217298,6.557203245,0.29971272,,,4,1.588582582,,,
480,39826,22,Zhang,3,Q07,BBL,China,Gansu,SACOL,,2018,3,35.946,104.137,1965.8,None,,,,Tripolium vulgare,Temperate,grassland,,,,sierozem,dry,,,,,,6.7,382,917,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,5,grassland,1.702410486,24.97760698,0.142072416,,,4,-0.563208883,,,
480,39826,22,Zhang,3,Q08,BBL,China,Gansu,SACOL,,2018,3,35.946,104.137,1965.8,None,,,,Tripolium vulgare,Temperate,grassland,,,,sierozem,dry,,,,,,6.7,382,917,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,6,grassland,2.284443822,27.07596363,0.111403897,,,4,-0.295806214,,,
480,39826,22,Zhang,3,Q09,BBL,China,Gansu,SACOL,,2018,3,35.946,104.137,1965.8,None,,,,Tripolium vulgare,Temperate,grassland,,,,sierozem,dry,,,,,,6.7,382,917,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,7,grassland,1.882720442,28.05681453,0.049309641,,,4,1.286910213,,,
480,39826,22,Zhang,3,Q10,BBL,China,Gansu,SACOL,,2018,3,35.946,104.137,1965.8,None,,,,Tripolium vulgare,Temperate,grassland,,,,sierozem,dry,,,,,,6.7,382,917,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,8,grassland,1.662329113,27.20545047,0.107241788,,,4,0.936991633,,,
480,39826,22,Zhang,3,Q11,BBL,China,Gansu,SACOL,,2018,3,35.946,104.137,1965.8,None,,,,Tripolium vulgare,Temperate,grassland,,,,sierozem,dry,,,,,,6.7,382,917,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,9,grassland,3.450126172,23.33917948,0.106077225,,,4,1.030759625,,,
480,39826,22,Zhang,3,Q12,BBL,China,Gansu,SACOL,,2018,3,35.946,104.137,1965.8,None,,,,Tripolium vulgare,Temperate,grassland,,,,sierozem,dry,,,,,,6.7,382,917,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,10,grassland,3.824238438,22.56696707,0.106027356,,,4,-0.389186338,,,
480,39826,22,Zhang,3,Q13,BBL,China,Gansu,SACOL,,2018,3,35.946,104.137,1965.8,None,,,,Tripolium vulgare,Temperate,grassland,,,,sierozem,dry,,,,,,6.7,382,917,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,,6,grassland,3.277588922,19.60369734,0.139183612,,,4,1.455935078,,,
480,39826,22,Zhang,3,Q14,BBL,China,Gansu,SACOL,,2018,3,35.946,104.137,1965.8,None,,,,Tripolium vulgare,Temperate,grassland,,,,sierozem,dry,,,,,,6.7,382,917,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,,7,grassland,3.455116834,21.51695278,0.13872244,,,4,-0.892072887,,,
480,39826,22,Zhang,3,Q15,BBL,China,Gansu,SACOL,,2018,3,35.946,104.137,1965.8,None,,,,Tripolium vulgare,Temperate,grassland,,,,sierozem,dry,,,,,,6.7,382,917,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,,8,grassland,3.256250604,21.6233064,0.144116369,,,4,0.029751412,,,
480,39826,22,Zhang,3,Q16,BBL,China,Gansu,SACOL,,2018,3,35.946,104.137,1965.8,None,,,,Tripolium vulgare,Temperate,grassland,,,,sierozem,dry,,,,,,6.7,382,917,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,,9,grassland,2.008022309,14.77693902,0.172821928,,,4,1.242395061,,,
480,39826,22,Zhang,3,Q17,BBL,China,Gansu,SACOL,,2018,3,35.946,104.137,1965.8,None,,,,Tripolium vulgare,Temperate,grassland,,,,sierozem,dry,,,,,,6.7,382,917,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,,10,grassland,1.210653113,10.4710057,0.177603877,,,4,1.046807055,,,
480,39826,53,Guo,3,Q17,BBL,China,Gansu,SACOL,,2007,4,35.946,104.137,1965.8,None,,,,Stipa capillata Linn,Temperate,grassland,,,,sierozem,dry,,,,,,6.7,382,917,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,,3,grassland,0.559960458,,,,,4,1.432758711,,,
480,39826,53,Guo,3,Q18,BBL,China,Gansu,SACOL,,2007,4,35.946,104.137,1965.8,None,,,,Stipa capillata Linn,Temperate,grassland,,,,sierozem,dry,,,,,,6.7,382,917,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,,5,grassland,0.627666053,,,,,4,-1.577276106,,,
480,39826,53,Guo,3,Q19,BBL,China,Gansu,SACOL,,2007,4,35.946,104.137,1965.8,None,,,,Stipa capillata Linn,Temperate,grassland,,,,sierozem,dry,,,,,,6.7,382,917,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,,6,grassland,1.313435258,,,,,4,1.506113712,,,
480,39826,53,Guo,3,Q20,BBL,China,Gansu,SACOL,,2007,4,35.946,104.137,1965.8,None,,,,Stipa capillata Linn,Temperate,grassland,,,,sierozem,dry,,,,,,6.7,382,917,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,,7,grassland,1.307828358,,,,,4,-0.465336087,,,
480,39826,53,Guo,3,Q21,BBL,China,Gansu,SACOL,,2007,4,35.946,104.137,1965.8,None,,,,Stipa capillata Linn,Temperate,grassland,,,,sierozem,dry,,,,,,6.7,382,917,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,,8,grassland,1.764391321,,,,,4,0.343850172,,,
480,39826,53,Guo,3,Q22,BBL,China,Gansu,SACOL,,2007,4,35.946,104.137,1965.8,None,,,,Stipa capillata Linn,Temperate,grassland,,,,sierozem,dry,,,,,,6.7,382,917,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,,9,grassland,1.343599752,,,,,4,0.233639188,,,
480,39826,53,Guo,3,Q23,BBL,China,Gansu,SACOL,,2007,4,35.946,104.137,1965.8,None,,,,Stipa capillata Linn,Temperate,grassland,,,,sierozem,dry,,,,,,6.7,382,917,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,,11,grassland,0.252138694,,,,,4,-1.306047716,,,
480,39826,53,Guo,3,Q24,BBL,China,Gansu,SACOL,,2007,4,35.946,104.137,1965.8,None,,,,Stipa capillata Linn,Temperate,grassland,,,,sierozem,dry,,,,,,6.7,382,917,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,,3,grassland,0.363166663,,,,,4,-1.040099975,,,
480,39826,53,Guo,3,Q25,BBL,China,Gansu,SACOL,,2007,4,35.946,104.137,1965.8,None,,,,Stipa capillata Linn,Temperate,grassland,,,,sierozem,dry,,,,,,6.7,382,917,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,,4,grassland,0.774637867,,,,,4,-0.521158439,,,
480,39826,53,Guo,3,Q26,BBL,China,Gansu,SACOL,,2007,4,35.946,104.137,1965.8,None,,,,Stipa capillata Linn,Temperate,grassland,,,,sierozem,dry,,,,,,6.7,382,917,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,,5,grassland,0.900550469,,,,,4,-1.982299141,,,
480,39826,53,Guo,3,Q27,BBL,China,Gansu,SACOL,,2007,4,35.946,104.137,1965.8,None,,,,Stipa capillata Linn,Temperate,grassland,,,,sierozem,dry,,,,,,6.7,382,917,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,,6,grassland,0.930644765,,,,,4,-0.347297927,,,
480,39826,53,Guo,3,Q28,BBL,China,Gansu,SACOL,,2007,4,35.946,104.137,1965.8,None,,,,Stipa capillata Linn,Temperate,grassland,,,,sierozem,dry,,,,,,6.7,382,917,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,,7,grassland,1.24066608,,,,,4,-1.49521351,,,
480,39826,53,Guo,3,Q29,BBL,China,Gansu,SACOL,,2007,4,35.946,104.137,1965.8,None,,,,Stipa capillata Linn,Temperate,grassland,,,,sierozem,dry,,,,,,6.7,382,917,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,,8,grassland,2.174411437,,,,,4,-0.753241468,,,
480,39826,53,Guo,3,Q30,BBL,China,Gansu,SACOL,,2007,4,35.946,104.137,1965.8,None,,,,Stipa capillata Linn,Temperate,grassland,,,,sierozem,dry,,,,,,6.7,382,917,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,,10,grassland,1.14120082,,,,,4,-0.159384163,,,
480,39826,53,Guo,3,Q31,BBL,China,Gansu,SACOL,,2007,4,35.946,104.137,1965.8,None,,,,Stipa capillata Linn,Temperate,grassland,,,,sierozem,dry,,,,,,6.7,382,917,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,,11,grassland,0.292086094,,,,,4,0.038806283,,,
480,39826,53,Guo,3,Q32,BBL,China,Gansu,SACOL,,2007,4,35.946,104.137,1965.8,None,,,,Stipa capillata Linn,Temperate,grassland,,,,sierozem,dry,,,,,,6.7,382,917,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,,3,grassland,0.42375529,,,,,4,-0.437940727,,,
480,39826,53,Guo,3,Q33,BBL,China,Gansu,SACOL,,2007,4,35.946,104.137,1965.8,None,,,,Stipa capillata Linn,Temperate,grassland,,,,sierozem,dry,,,,,,6.7,382,917,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,,5,grassland,0.568469375,,,,,4,-0.090251921,,,
480,39826,53,Guo,3,Q34,BBL,China,Gansu,SACOL,,2007,4,35.946,104.137,1965.8,None,,,,Stipa capillata Linn,Temperate,grassland,,,,sierozem,dry,,,,,,6.7,382,917,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,,7,grassland,0.790255257,,,,,4,-1.669525452,,,
480,39826,53,Guo,3,Q35,BBL,China,Gansu,SACOL,,2007,4,35.946,104.137,1965.8,None,,,,Stipa capillata Linn,Temperate,grassland,,,,sierozem,dry,,,,,,6.7,382,917,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,,8,grassland,2.342078008,,,,,4,-0.038310401,,,
480,39826,53,Guo,3,Q36,BBL,China,Gansu,SACOL,,2007,4,35.946,104.137,1965.8,None,,,,Stipa capillata Linn,Temperate,grassland,,,,sierozem,dry,,,,,,6.7,382,917,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,,9,grassland,1.436594415,,,,,4,-0.673811549,,,
480,39826,53,Guo,3,Q37,BBL,China,Gansu,SACOL,,2007,4,35.946,104.137,1965.8,None,,,,Stipa capillata Linn,Temperate,grassland,,,,sierozem,dry,,,,,,6.7,382,917,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,,10,grassland,0.619405074,,,,,4,0.155955068,,,
480,39826,53,Guo,3,Q38,BBL,China,Gansu,SACOL,,2007,4,35.946,104.137,1965.8,None,,,,Stipa capillata Linn,Temperate,grassland,,,,sierozem,dry,,,,,,6.7,382,917,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,,11,grassland,0.117834653,,,,,4,1.36804004,,,
480,39826,53,Guo,3,Q39,BBL,China,Gansu,SACOL,,2007,4,35.946,104.137,1965.8,None,,,,Stipa capillata Linn,Temperate,grassland,,,,sierozem,dry,,,,,,6.7,382,917,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,4,grassland,0.76430908,,,,,4,-0.37697736,,,
480,39826,53,Guo,3,Q40,BBL,China,Gansu,SACOL,,2007,4,35.946,104.137,1965.8,None,,,,Stipa capillata Linn,Temperate,grassland,,,,sierozem,dry,,,,,,6.7,382,917,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,6,grassland,1.373083097,,,,,4,-0.359364,,,
480,39826,53,Guo,3,Q41,BBL,China,Gansu,SACOL,,2007,4,35.946,104.137,1965.8,None,,,,Stipa capillata Linn,Temperate,grassland,,,,sierozem,dry,,,,,,6.7,382,917,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,7,grassland,1.036821669,,,,,4,-0.992320214,,,
480,39826,53,Guo,3,Q42,BBL,China,Gansu,SACOL,,2007,4,35.946,104.137,1965.8,None,,,,Stipa capillata Linn,Temperate,grassland,,,,sierozem,dry,,,,,,6.7,382,917,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,8,grassland,0.862152884,,,,,4,-1.092298413,,,
480,39826,53,Guo,3,Q43,BBL,China,Gansu,SACOL,,2007,4,35.946,104.137,1965.8,None,,,,Stipa capillata Linn,Temperate,grassland,,,,sierozem,dry,,,,,,6.7,382,917,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,10,grassland,0.784255053,,,,,4,0.803425934,,,
480,39826,53,Guo,3,Q44,BBL,China,Gansu,SACOL,,2007,4,35.946,104.137,1965.8,None,,,,Stipa capillata Linn,Temperate,grassland,,,,sierozem,dry,,,,,,6.7,382,917,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,12,grassland,0.067600778,,,,,4,-0.347405017,,,
480,39826,23,Fu,3,Q03,BBL,China,Jilin,Jilin Songnen Grassland Ecosystem National Field Scientific Observation and Research Station,,2019,2,44.5,123.516667,138,None,,,,Leymus chinensis,Temperate,grassland,,,,Salinized meadow soil ,dry,,,,,,4.6,688,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,5,grassland,1.089414669,9.109090909,12.78261521,0.285457291,0.803957377,4,-0.006664154,,,
480,39826,23,Fu,4,Q04,BBL,China,Jilin,Jilin Songnen Grassland Ecosystem National Field Scientific Observation and Research Station,,2019,2,44.5,123.516667,138,None,,,,Leymus chinensis,Temperate,grassland,,,,Salinized meadow soil ,dry,,,,,,4.6,688,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,6,grassland,2.872446775,,28.03382089,1.136410085,1.73603669,4,1.178828743,,,
480,39826,23,Fu,5,Q05,BBL,China,Jilin,Jilin Songnen Grassland Ecosystem National Field Scientific Observation and Research Station,,2019,2,44.5,123.516667,138,None,,,,Leymus chinensis,Temperate,grassland,,,,Salinized meadow soil ,dry,,,,,,4.6,688,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,7,grassland,5.020144252,25.78181818,22.57423733,2.346001342,2.67414291,4,-0.140970661,,,
480,39826,23,Fu,6,Q06,BBL,China,Jilin,Jilin Songnen Grassland Ecosystem National Field Scientific Observation and Research Station,,2019,2,44.5,123.516667,138,None,,,,Leymus chinensis,Temperate,grassland,,,,Salinized meadow soil ,dry,,,,,,4.6,688,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,8,grassland,4.3476898,25.13333333,22.60470898,1.609686008,2.738003792,4,1.453321382,,,
480,39826,23,Fu,7,Q07,BBL,China,Jilin,Jilin Songnen Grassland Ecosystem National Field Scientific Observation and Research Station,,2019,2,44.5,123.516667,138,None,,,,Leymus chinensis,Temperate,grassland,,,,Salinized meadow soil ,dry,,,,,,4.6,688,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,,9,grassland,4.417573578,19.35151515,13.01346606,1.774268184,2.643305394,4,-1.649852907,,,
480,39826,23,Fu,8,Q08,BBL,China,Jilin,Jilin Songnen Grassland Ecosystem National Field Scientific Observation and Research Station,,2019,2,44.5,123.516667,138,None,,,,Leymus chinensis,Temperate,grassland,,,,Salinized meadow soil ,dry,,,,,,4.6,688,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,,10,grassland,1.341177923,,5.084087347,0.304838946,1.036338976,4,-1.081844923,,,
480,39826,23,Fu,9,Q09,BBL,China,Jilin,Jilin Songnen Grassland Ecosystem National Field Scientific Observation and Research Station,,2019,2,44.5,123.516667,138,None,,,,Leymus chinensis,Temperate,grassland,,,,Salinized meadow soil ,dry,,,,,,4.6,688,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,5,grassland,2.08918939,17.75690301,27.37527653,0.839717148,1.249472242,4,0.388679714,,,
480,39826,23,Fu,10,Q10,BBL,China,Jilin,Jilin Songnen Grassland Ecosystem National Field Scientific Observation and Research Station,,2019,2,44.5,123.516667,138,None,,,,Leymus chinensis,Temperate,grassland,,,,Salinized meadow soil ,dry,,,,,,4.6,688,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,6,grassland,2.240373038,21.60127607,11.75682043,0.687978786,1.552394252,4,-0.630481342,,,
480,39826,23,Fu,11,Q11,BBL,China,Jilin,Jilin Songnen Grassland Ecosystem National Field Scientific Observation and Research Station,,2019,2,44.5,123.516667,138,None,,,,Leymus chinensis,Temperate,grassland,,,,Salinized meadow soil ,dry,,,,,,4.6,688,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,7,grassland,2.976753433,25.05547985,10.26157878,1.132881556,1.843871877,4,-2.171873978,,,
480,39826,23,Fu,12,Q12,BBL,China,Jilin,Jilin Songnen Grassland Ecosystem National Field Scientific Observation and Research Station,,2019,2,44.5,123.516667,138,None,,,,Leymus chinensis,Temperate,grassland,,,,Salinized meadow soil ,dry,,,,,,4.6,688,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,8,grassland,3.361794671,23.77336544,18.95686882,1.473187979,1.888606693,4,1.228489005,,,
480,39826,23,Fu,13,Q13,BBL,China,Jilin,Jilin Songnen Grassland Ecosystem National Field Scientific Observation and Research Station,,2019,2,44.5,123.516667,138,None,,,,Leymus chinensis,Temperate,grassland,,,,Salinized meadow soil ,dry,,,,,,4.6,688,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,9,grassland,1.889651942,19.20051308,25.32134069,0.412492634,1.477159308,4,1.716831224,,,
480,39826,23,Fu,14,Q14,BBL,China,Jilin,Jilin Songnen Grassland Ecosystem National Field Scientific Observation and Research Station,,2019,2,44.5,123.516667,138,None,,,,Leymus chinensis,Temperate,grassland,,,,Salinized meadow soil ,dry,,,,,,4.6,688,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,10,grassland,0.870836991,11.2021094,21.02595945,0.377136123,0.493700869,4,-0.9722883,,,
480,39826,24,Yang,3,Q03,BBL,China,Ningxia,Helan Mountain National Nature Reserve,,2020,2,38.785333,105.917639,2250,None,,,,Pinus tabuliformis Carri¨¨re,Temperate,forests,,,,,dry,,,,,,4.9,280.4,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,7,Forests,4.654930475,16.75675676,16.26599002,,,3,-0.827913932,,,
480,39826,24,Yang,3,Q04,BBL,China,Ningxia,Helan Mountain National Nature Reserve,,2020,2,38.785333,105.917639,2250,None,,,,Pinus tabuliformis Carri¨¨re,Temperate,forests,,,,,dry,,,,,,4.9,280.4,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,8,Forests,5.108512291,13.51351351,6.972643344,,,3,1.035965011,,,
480,39826,24,Yang,3,Q05,BBL,China,Ningxia,Helan Mountain National Nature Reserve,,2020,2,38.785333,105.917639,2250,None,,,,Pinus tabuliformis Carri¨¨re,Temperate,forests,,,,,dry,,,,,,4.9,280.4,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,9,Forests,2.742238735,9.864864865,18.57082016,,,3,-0.31894314,,,
480,39826,24,Yang,3,Q06,BBL,China,Ningxia,Helan Mountain National Nature Reserve,,2020,2,38.785333,105.917639,2250,None,,,,Pinus tabuliformis Carri¨¨re,Temperate,forests,,,,,dry,,,,,,4.9,280.4,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,10,Forests,1.030788079,7.027027027,5.046995758,,,3,-1.440460435,,,
